,video_id,rating
2562,iKzRIweSBLA,48
2563,ODssdet9XJ4,26
2564,1NyMSWqIJDQ,22
2565,E7HqW6S-g7c,17
2566,Lwn97mpBCu8,28
2567,KUH0KQ1qMiw,26
2568,ofz2cHLkiRI,11
2569,3E_fT0aTsjI,31
2570,mUDQvKtkMwE,25
2571,hwNIzQLtHnU,44
2572,UaXgj3qG2XI,26
2573,JU21shbaVBo,18
2574,SNCeopgkSAU,15
2575,evvVtqmvE5w,13
2576,4YX_1wql-Xw,22
2577,6FgoZiTT52w,14
2578,LyEY0sNQIGQ,44
2579,a6V-fKcW5YI,-2
2580,uwukx6DGmW8,28
2581,q8b5mciIDnA,7
2582,o5xxIciBSME,26
2583,NPptT6BsnWQ,36
2584,DvbYf4eyGFI,44
2585,R-4a_mQQTpc,36
2586,M1nSzaWFTDE,6
2587,8rlfu6UX5D0,39
2588,8hAdOYDoo4c,39
2589,UdHopftQD3A,50
2590,DAOrRCeCK-w,10
2591,dt__kig8PVU,40
2592,G_SjnHwxWMU,15
2593,p25S_5P6ejg,70
2594,k8T9SMqAqyc,69
2595,kz7-ZKcyBBE,30
2596,oSRXEHsORZo,33
2597,12vfxYs6F7E,21
2598,KUCHBBCj77I,48
2599,-jFgNreZPf0,29
2600,BY3SLVNBkeo,33
2601,3fILUAGw2mE,32
2602,EHC6sYfF4cg,21
2603,H0okA2gPt_Q,16
2604,FpZ1sIjQrf4,42
2605,-uYWFqTPHd0,36
2606,vS_NlXmPB3I,58
2607,pU4uLAI48eY,40
2608,1yYV9-KoSUM,53
2609,_6Qbslgpw8U,16
2610,4k56sdESwHQ,29
2611,q6yzrZfgQvI,43
2612,8WyDjXSLg88,31
2613,htAqXYmFKgo,23
2614,FNh2ZsQkNus,36
2615,kjNU-dbG3ek,1
2616,4gKhm09PKPQ,25
2617,05v4nfUmBYI,37
2618,6gwM9v_OwUc,20
2619,0pwttmAYCTw,33
2620,Q3Rq-irFn1w,33
2621,HsiWOp-ImoE,36
2622,IvFw9zhIYkQ,34
2623,D6zUj1tKxiU,
2624,lLAmL6Tz59Y,7
2625,tlTKTTt47WE,26
2626,OMGO51u4ou4,29
2627,IN0PWfSZ3Fc,-5
2628,yZMt87ZdUbw,26
2629,5Xe0Qd6bUFo,25
2630,OCCKNCvNbkc,27
2631,uA4STm4hx7Q,32
2632,735_W3zsIw4,20
2633,F5Ma-1A-NS0,-18
2634,MDe4hPh7dDU,22
2635,VQTyRVBkeIw,7
2636,3d9i_0Ty7Cg,29
2637,IHi5jq2P_Zk,54
2638,W7DErx-Yg9g,72
2639,QQP6c_xLetk,24
2640,65fZOBR0pmM,33
2641,7KS2oJPzeZk,37
2642,yj7OZ602CM8,30
2643,9VjKMTwFXMw,4
2644,Koxzz7LDmEE,4
2645,OZAfse9Pb4c,14
2646,ccLXx4DB8ZQ,23
2647,mShBE_wHAk8,
2648,QAT8fXZI0b0,52
2649,ljXSjIph5ZM,40
2650,JvUGfF0iYtU,17
2651,tku0H7YeMeA,66
2652,lJj66BCiZWQ,2
2653,k1eYiq_V5cM,38
2654,_iBpGz54ngs,55
2655,Z4QcwsEbKyo,20
2656,EZaPeQ2dxh8,0
2657,A8QQBRIqZmw,9
2658,fWfKfX9hXqc,18
2659,pV_5gjQ7lhk,6
2660,Ybbii2XIavU,51
2661,RlduVwzqK2o,62
2662,v_TJKwJwN0E,21
2663,XF_ARz7jTUw,24
2664,hbfxFdl8B8M,26
2665,j4OWNMSOwbA,1
2666,9mAcJRFfAL0,28
2667,Ln4gDwbtKMw,6
2668,dpMFGr-wznc,35
2669,HFXwHcFyU_M,-1
2670,kEUfrSxTQ1s,-8
2671,yIq-N7m0upU,33
2672,XNJmeXb4Y0A,26
2673,wQD1JvJZXdI,36
2674,6O7x7-srbHI,42
2675,fbokWw3b94k,27
2676,TzyraAp3jaY,24
2677,FBdyMBRcxeo,25
2678,lUFpahcEOX8,12
2679,ZVPTxFZTQis,17
2680,FgW2kpNQ7BY,5
2681,PJsJ96yyVk8,42
2682,8ndhidEmUbI,-7
2683,o9n3bR8VMW8,31
2684,JPTB93NS_8M,47
2685,5DDB6YnVCoA,49
2686,o4os5TXo6Vk,64
2687,b-znn2eQL08,53
2688,YaTxVflKDQw,-3
2689,vo391vKvD4s,66
2690,x9VBzdkHMBU,31
2691,ErWde9LVg0A,65
2692,Lv3Uy2rjgCE,42
2693,nQDcDZ6rmGE,30
2694,L3O6LocRoTo,20
2695,JNzCrIcAnck,45
2696,0ptNpGfMRCg,15
2697,aiXo6WyhCJs,28
2698,UuOAs0IiEI0,35
2699,4dp31MWMjeM,0
2700,1kHmFjHzR-s,64
2701,_Eb9kppyRxc,35
2702,aLWLzUa2Qyk,33
2703,AOQZNHueNQQ,23
2704,Eat7nKj_30o,6
2705,ftrFGwlYO7w,49
2706,Xf4IYI9Gj7Y,50
2707,dRVWX8L-kHg,7
2708,o1vV0oorclg,8
2709,YjS-QrzTJz8,18
2710,ip6YrQt-dp8,-2
2711,5XpbCWsHWKQ,40
2712,6HXaooyXjds,58
2713,lse3oJfPPk4,29
2714,1QWLyi03twg,6
2715,s51nDk3bEOg,1
2716,hBaiNeNZGJU,64
2717,mlxdnyfkWKQ,15
2718,hNsUtZmWgdg,5
2719,WRzqSDyOSbY,26
2720,bU7u_MhVvvo,12
2721,kIssu4XLg00,28
2722,YYmlI7yT9cg,22
2723,,
2724,,
2725,,
2726,,
2727,,
2728,,
2729,,
2730,,
2731,,
2732,,
2733,,
2734,,
2735,,
2736,,
2737,,
2738,,
2739,,
2740,,
2741,,
2742,,
2743,,
2744,,
2745,,
2746,,
2747,,
2748,,
2749,,
2750,,
2751,,
2752,,
2753,,
2754,,
2755,,
2756,,
2757,,
2758,,
2759,,
2760,,
2761,,
2762,,
2763,,
2764,,
2765,,
2766,,
2767,,
2768,,
2769,,
2770,,
2771,,
2772,,
2773,,
2774,,
2775,,
2776,,
2777,,
2778,,
2779,,
2780,,
2781,,
2782,,
2783,,
2784,,
2785,,
2786,,
2787,,
2788,,
2789,,
2790,,
2791,,
2792,,
2793,,
2794,,
2795,,
2796,,
2797,,
2798,,
2799,,
